 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
53,142,2,2,76,132,38,38,38.0,0.0,66,66,66.0,0.0,1464788.732,28169.01408,47.33333333,76.7875858,136,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,14084.50704,14084.50704,38,66,49.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,61.5,38.0,66.0,64,0,0,0,0,0,0,2,76,2,132,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,204,2,2,68,458,34,34,34.0,0.0,229,229,229.0,0.0,2578431.373,19607.84314,68.0,110.8512517,196,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,9803.921569,9803.921569,34,229,112.0,106.8058987,11407.5,0,0,0,0,0,0,0,0,1,140.0,34.0,229.0,40,0,0,0,0,0,0,2,68,2,458,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,10393197,10,14,5329,10947,2490,0,532.9,1033.531212,1689,2,781.9285714,769.6815989,1566.024391,2.309202837,451878.1304,2081466.449,9999376,2,393819,43757.66667,45217.35752,160235,247,10400000,796989.0,2765397.52,9999473,2,0,0,0,0,212,284,0.962167849,1.347034988,0,2490,651.04,868.8660464,754928.2067,0,0,0,1,0,0,0,0,1,678.1666667,532.9,781.9285714,212,0,0,0,0,0,0,10,5329,14,10947,8192,40880,9,20,393819.0,0.0,393819,393819,9999376.0,0.0,9999376,9999376,BENIGN
80,238,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8403.361345,238.0,0.0,238,238,238,238.0,0.0,238,238,0,0.0,0.0,0,0,0,0,0,0,64,0,8403.361345,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,65535,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,24,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,83333.33333,24.0,0.0,24,24,24,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0,0,0,64,0,83333.33333,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,277,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,148,2,2,118,182,59,59,59.0,0.0,91,91,91.0,0.0,2027027.027,27027.02703,49.33333333,79.38723659,141,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,13513.51351,13513.51351,59,91,71.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,89.75,59.0,91.0,64,0,0,0,0,0,0,2,118,2,182,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1170210,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,9935.823485,6.836379795,167172.8571,435651.2506,1155064,69,14739,7369.5,10074.15031,14493,246,1170085,292521.25,575069.2032,1155064,153,0,0,0,0,72,112,2.563642423,4.272737372,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,230,2,2,80,296,40,40,40.0,0.0,148,148,148.0,0.0,1634782.609,17391.30435,76.66666667,93.1146247,181,2,2,2.0,0.0,2,2,47,47.0,0.0,47,47,0,0,0,0,40,40,8695.652174,8695.652174,40,148,83.2,59.15403621,3499.2,0,0,0,0,0,0,0,0,1,104.0,40.0,148.0,40,0,0,0,0,0,0,2,80,2,296,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2557,73,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,82191.78082,27397.26027,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,13698.63014,13698.63014,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
443,115530663,30,32,684,28358,329,0,22.8,71.60398756,2788,0,886.1875,775.707063,251.3791512,0.536654066,1893945.295,3944558.379,10200000,3,116000000,3983815.966,4989365.334,10200000,3,113000000,3630789.258,4970519.573,10200000,48,0,0,0,0,968,1032,0.259671322,0.276982744,0,2788,460.984127,702.0735531,492907.2739,0,0,0,1,0,0,0,0,1,468.4193548,22.8,886.1875,968,0,0,0,0,0,0,30,684,32,28358,29200,61,4,32,35955.45455,41991.74629,162565,23200,10200000.0,67751.48246,10200000,9992003,BENIGN
80,63142164,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110860945,10500000.0,11900000.0,32100000,998647,63100000,10500000.0,11900000.0,32100000,998647,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110860945,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7014817.0,0.0,7014817,7014817,18700000.0,12200000.0,32100000,8015932,DoS
49167,27,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,222222.2222,74074.07407,27.0,0.0,27,27,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,37037.03704,37037.03704,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,59231,2,2,72,208,36,36,36.0,0.0,104,104,104.0,0.0,4727.254309,67.53220442,19743.66667,34190.97162,59224,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,33.76610221,33.76610221,36,104,63.2,37.24513391,1387.2,0,0,0,0,0,0,0,0,1,79.0,36.0,104.0,40,0,0,0,0,0,0,2,72,2,208,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1098,7,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,857142.8571,285714.2857,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,142857.1429,142857.1429,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
443,718435,8,9,883,9417,538,0,110.375,187.4749031,1667,0,1046.333333,726.9700819,14336.71801,23.66254428,44902.1875,86263.75457,226479,18,718256,102608.0,117197.4384,229170,198,491956,61494.5,104903.4316,235058,49,0,0,0,0,172,192,11.13531496,12.52722932,0,1667,572.2222222,708.3869461,501812.0654,0,0,0,1,0,0,0,0,1,605.8823529,110.375,1046.333333,172,0,0,0,0,0,0,8,883,9,9417,8192,131,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,999,6,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6006.006006,199.8,441.178762,989,1,999,199.8,441.178762,989,1,0,0.0,0.0,0,0,0,0,0,0,192,0,6006.006006,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,192,0,0,0,0,0,0,6,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
1328,58,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,103448.2759,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,17241.37931,17241.37931,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
123,112,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,1714285.714,35714.28571,37.33333333,59.46707773,106,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,17857.14286,17857.14286,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5931375,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.674379887,1977125.0,3390959.66,5892604,6,5931375,2965687.5,4139285.01,5892604,38771,0,0.0,0.0,0,0,0,0,0,0,104,40,0.505784915,0.168594972,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
9502,51,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,117647.0588,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,19607.84314,19607.84314,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
443,116882197,33,28,3980,32789,636,0,120.6060606,222.6882545,5840,0,1171.035714,1551.034505,314.581698,0.521892996,1948036.617,3904767.558,10000000,-1,117000000,3652568.656,4771660.632,10000000,4,112000000,4135776.593,4978355.335,10000000,34,0,0,0,0,672,704,0.282335555,0.239557441,0,5840,593.0483871,1170.766212,1370693.522,0,0,0,1,0,0,0,0,0,602.7704918,120.6060606,1171.035714,672,0,0,0,0,0,0,33,3980,28,32789,8192,1161,32,20,142271.4167,403108.0843,1422177,22972,9597911.333,1390646.696,10000000,5182037,BENIGN
443,115839544,22,19,1407,7663,1068,0,63.95454545,228.9313637,1448,0,403.3157895,611.1624673,78.29796015,0.353937857,2895988.6,4510480.14,10000000,1,116000000,5516168.762,4983581.098,10000000,1,111000000,6146227.556,5029508.873,10000000,49,0,0,0,0,712,616,0.189917875,0.164019983,0,1448,215.952381,469.7134026,220630.6806,0,0,0,1,0,0,0,0,0,221.2195122,63.95454545,403.3157895,712,0,0,0,0,0,0,22,1407,19,7663,29200,63,4,32,46630.66667,49652.11884,204297,32116,9606664.583,1395681.892,10000000,5175072,BENIGN
80,98625750,6,6,309,11595,309,0,51.5,126.1487218,4344,0,1932.5,1754.831473,120.6987019,0.121672079,8965977.273,29700000.0,98600000,4,98600000,19700000.0,44100000.0,98600000,4,15482,3096.4,5201.835474,12107,44,0,0,0,0,200,200,0.060836039,0.060836039,0,4344,915.6923077,1499.988466,2249965.397,0,0,0,0,1,0,0,0,1,992.0,51.5,1932.5,200,0,0,0,0,0,0,6,309,6,11595,251,235,1,32,12.0,0.0,12,12,98600000.0,0.0,98600000,98600000,DoS
57060,30,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,400000.0,66666.66667,30.0,0.0,30,30,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,33333.33333,33333.33333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,79,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,102068020,8,5,56,11601,20,0,7.0,5.656854249,5840,0,2320.2,2436.833027,114.2081526,0.127366045,8505668.333,27900000.0,97000000,3,101000000,14400000.0,36400000.0,97000000,3,1141862,285465.5,548171.6028,1107373,189,0,0,0,0,172,112,0.078379104,0.04898694,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,3936926.0,0.0,3936926,3936926,97000000.0,0.0,97000000,97000000,DDoS
53,231274,1,1,42,169,42,42,42.0,0.0,169,169,169.0,0.0,912.3377466,8.647751152,231274.0,0.0,231274,231274,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,4.323875576,4.323875576,42,169,84.33333333,73.32348419,5376.333333,0,0,0,0,0,0,0,0,1,126.5,42.0,169.0,32,0,0,0,0,0,0,1,42,1,169,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1029976,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,11294.43793,6.796274865,171662.6667,420024.5476,1029034,6,838,419.0,517.6021638,785,53,1029927,343309.0,593855.4334,1029034,6,0,0,0,0,72,92,2.912689228,3.883585637,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
57240,347,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8645.533141,173.5,161.9274529,288,59,347,347.0,0.0,347,347,0,0.0,0.0,0,0,0,0,0,0,64,32,5763.688761,2881.84438,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,59,294,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,162697,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,71464.13271,49.17115866,23242.42857,52724.61898,141648,28,20441,10220.5,13735.54922,19933,508,162669,40667.25,67993.28336,141648,163,0,0,0,0,72,112,18.4391845,30.73197416,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,202,2,2,102,224,51,51,51.0,0.0,112,112,112.0,0.0,1613861.386,19801.9802,67.33333333,110.5637071,195,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,9900.990099,9900.990099,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51.0,112.0,40,0,0,0,0,0,0,2,102,2,224,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,99501674,6,7,382,11595,364,0,63.66666667,147.1620422,5792,0,1656.428571,2120.732252,120.3698342,0.130651068,8291806.167,28700000.0,99300000,4,99400000,19900000.0,44400000.0,99300000,4,99500000,16600000.0,40500000.0,99300000,45,0,0,0,0,164,232,0.060300493,0.070350575,0,5792,855.9285714,1665.656926,2774412.995,1,0,0,0,0,0,0,0,1,921.7692308,63.66666667,1656.428571,164,0,0,0,0,0,0,6,382,7,11595,0,235,3,20,30109.0,0.0,30109,30109,99300000.0,0.0,99300000,99300000,DoS
8194,68,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,117647.0588,29411.76471,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,14705.88235,14705.88235,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
443,23800,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,504.2016807,84.03361345,23800.0,0.0,23800,23800,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.01680672,42.01680672,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,1153,292,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,99033882,6,6,357,11595,357,0,59.5,145.7446397,5792,0,1932.5,2179.547086,120.6859689,0.121170651,9003080.182,29800000.0,99000000,0,99000000,19800000.0,44300000.0,99000000,0,29628,5925.6,8351.927071,18261,71,0,0,0,0,200,200,0.060585326,0.060585326,0,5792,919.3846154,1715.090597,2941535.756,0,0,0,0,1,0,0,0,1,996.0,59.5,1932.5,200,0,0,0,0,0,0,6,357,6,11595,251,235,1,32,1.0,0.0,1,1,99000000.0,0.0,99000000,99000000,DoS
80,101153690,8,7,1672,11595,415,0,209.0,220.2349395,4344,0,1656.428571,1760.597234,131.1568565,0.148289202,7225263.571,26800000.0,100000000,16,101000000,14400000.0,37800000.0,100000000,1002,101000000,16900000.0,40800000.0,100000000,16,0,0,0,0,240,232,0.079087575,0.069201628,0,4344,829.5625,1353.581174,1832181.996,1,0,0,0,0,0,0,0,0,884.8666667,209.0,1656.428571,240,0,0,0,0,0,0,8,1672,7,11595,0,235,5,20,11990.0,0.0,11990,11990,100000000.0,0.0,100000000,100000000,DoS
80,13087899,2,0,712,0,356,356,356.0,0.0,0,0,0.0,0.0,54.40139781,0.152812915,13100000.0,0.0,13100000,13100000,13100000,13100000.0,0.0,13100000,13100000,0,0.0,0.0,0,0,1,0,0,0,64,0,0.152812915,0.0,356,356,356.0,0.0,0.0,0,1,0,0,1,1,0,0,0,534.0,356.0,0.0,64,0,0,0,0,0,0,2,712,0,0,229,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS
11111,45,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,133333.3333,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,22222.22222,22222.22222,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,12654,2,2,12,0,6,6,6.0,0.0,0,0,0.0,0.0,948.3167378,316.1055793,4218.0,5692.865359,10712,88,1942,1942.0,0.0,1942,1942,12566,12566.0,0.0,12566,12566,0,0,0,0,40,64,158.0527896,158.0527896,0,6,3.6,3.286335345,10.8,1,0,0,0,0,0,0,0,1,4.5,6.0,0.0,40,0,0,0,0,0,0,2,12,2,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
53,191,2,2,66,252,33,33,33.0,0.0,126,126,126.0,0.0,1664921.466,20942.40838,63.66666667,97.3464603,176,4,4,4.0,0.0,4,4,11,11.0,0.0,11,11,0,0,0,0,40,40,10471.20419,10471.20419,33,126,70.2,50.93819785,2594.7,0,0,0,0,0,0,0,0,1,87.75,33.0,126.0,40,0,0,0,0,0,0,2,66,2,252,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,177,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,519774.0113,22598.87006,59.0,63.22183167,127,2,48,48.0,0.0,48,48,2,2.0,0.0,2,2,0,0,0,0,64,64,11299.43503,11299.43503,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,4000134,2,2,125,223,74,51,62.5,16.26345597,156,67,111.5,62.93250353,86.9970856,0.999966501,1333378.0,2281945.396,3968288,1371,3969659,3969659.0,0.0,3969659,3969659,3998763,3998763.0,0.0,3998763,3998763,0,0,0,0,52,52,0.499983251,0.499983251,51,156,84.4,41.1132582,1690.3,0,0,0,0,0,0,0,0,1,105.5,62.5,111.5,52,0,0,0,0,0,0,2,125,2,223,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,15193,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,789.8374251,131.6395709,15193.0,0.0,15193,15193,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,65.81978543,65.81978543,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,274,30,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,83,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,216867.4699,36144.57831,41.5,10.60660172,49,34,0,0.0,0.0,0,0,49,49.0,0.0,49,49,0,0,0,0,20,40,12048.19277,24096.38554,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,16370,229,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,176,2,2,152,280,76,76,76.0,0.0,140,140,140.0,0.0,2454545.455,22727.27273,58.66666667,61.69548876,125,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,11363.63636,11363.63636,76,140,101.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,127.0,76.0,140.0,64,0,0,0,0,0,0,2,152,2,280,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,227,2,2,74,178,37,37,37.0,0.0,89,89,89.0,0.0,1110132.159,17621.14537,75.66666667,90.27919657,176,1,1,1.0,0.0,1,1,50,50.0,0.0,50,50,0,0,0,0,64,52,8810.572687,8810.572687,37,89,57.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,72.25,37.0,89.0,64,0,0,0,0,0,0,2,74,2,178,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55296,13,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,3307692.308,230769.2308,6.5,7.778174593,12,1,13,6.5,7.778174593,12,1,0,0.0,0.0,0,0,0,0,0,0,60,0,230769.2308,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,60,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,26805,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,433762.3578,261.1453087,4467.5,9523.867024,23891,95,25007,12503.5,16238.70723,23986,1021,26710,8903.333333,14175.28858,25266,353,0,0,0,0,72,92,111.919418,149.2258907,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,32153,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,62.20259385,32153.0,0.0,32153,32153,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,31.10129692,31.10129692,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,375,77,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31647,2,2,84,198,42,42,42.0,0.0,99,99,99.0,0.0,8910.797232,126.394287,10549.0,18266.20782,31641,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,63.19714349,63.19714349,42,99,64.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,81.0,42.0,99.0,64,0,0,0,0,0,0,2,84,2,198,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55316,453,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,68432.67108,6622.516556,226.5,318.9051583,452,1,453,226.5,318.9051583,452,1,0,0.0,0.0,0,0,0,0,0,0,96,0,6622.516556,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,96,0,0,0,0,0,0,3,31,0,0,939,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,100476,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,115719.1767,69.66837852,16746.0,34500.72431,86335,73,13909,6954.5,9292.090212,13525,384,100373,33457.66667,46304.09145,86335,159,0,0,0,0,72,92,29.85787651,39.81050201,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,30311,1,1,56,72,56,56,56.0,0.0,72,72,72.0,0.0,4222.88938,65.98264656,30311.0,0.0,30311,30311,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,32.99132328,32.99132328,56,72,61.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,92.0,56.0,72.0,32,0,0,0,0,0,0,1,56,1,72,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,47010,4,2,136,690,34,34,34.0,0.0,345,345,345.0,0.0,17570.72963,127.6324186,9402.0,13693.74041,30118,3,30125,10041.66667,17386.61469,30118,3,4,4.0,0.0,4,4,0,0,0,0,104,40,85.08827909,42.54413954,34,345,122.8571429,151.7524613,23028.80952,0,0,0,0,0,0,0,0,0,143.3333333,34.0,345.0,104,0,0,0,0,0,0,4,136,2,690,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
389,96872377,20,10,4030,3160,403,0,201.5,206.7346379,316,316,316.0,0.0,74.22136447,0.309685804,3340426.793,10900000.0,55100000,3,96900000,5098546.158,13300000.0,55100000,3,96900000,10800000.0,18100000.0,55100000,3,1,0,0,0,640,320,0.206457203,0.103228601,0,403,244.9354839,175.619273,30842.12903,0,1,0,0,1,0,0,0,0,253.1,201.5,316.0,640,0,0,0,0,0,0,20,4030,10,3160,480,2081,9,32,340.25,16.02862024,359,325,24200000.0,21000000.0,55100000,10200000,BENIGN
80,34736701,6,8,309,11595,309,0,51.5,126.1487218,4344,0,1449.375,1546.511368,342.6923011,0.40303194,2672053.923,9587233.871,34600000,0,34600000,6918803.2,15500000.0,34600000,0,156651,22378.71429,53051.45613,142108,2,0,0,0,0,200,264,0.172727974,0.230303966,0,4344,793.6,1314.638777,1728275.114,0,0,0,0,1,0,0,0,1,850.2857143,51.5,1449.375,200,0,0,0,0,0,0,6,309,8,11595,251,235,1,32,1.0,0.0,1,1,34600000.0,0.0,34600000,34600000,DoS
